SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,POPESTIMATE2020,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,NPOPCHG_2020,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,BIRTHS2020,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,DEATHS2020,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,NATURALINC2020,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,INTERNATIONALMIG2020,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,DOMESTICMIG2020,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,NETMIG2020,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,RESIDUAL2020,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,GQESTIMATES2020,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RBIRTH2020,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RDEATH2020,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RNATURALINC2020,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RINTERNATIONALMIG2020,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RDOMESTICMIG2020,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019,RNETMIG2020
50,2,3,26,33,Michigan,Chippewa County,38520,38676,38623,38904,39006,38587,38275,37998,37724,37699,37423,37287,36958,-53,281,102,-419,-312,-277,-274,-25,-276,-136,-329,86,379,347,346,354,376,355,317,305,319,313,96,360,368,345,373,370,335,334,404,392,402,-10,19,-21,1,-19,6,20,-17,-99,-73,-89,7,58,69,59,49,21,14,11,3,0,-1,-54,203,56,-492,-344,-304,-308,-16,-182,-63,-239,-47,261,125,-433,-295,-283,-294,-5,-179,-63,-240,4,1,-2,13,2,0,0,-3,2,0,0,5083,4969,5079,5223,4886,4884,4900,4808,4827,4641,4823,4619,9.777238897,8.907714029,8.918330262,9.211313783,9.859321123,9.376403159,8.405923922,8.120124597,8.539686789,8.431544212,9.287087079,9.446797587,8.892554741,9.705706331,9.70199153,8.848155094,8.856714795,10.75583717,10.49390979,10.82901206,0.490151818,-0.539083558,0.025775521,-0.494392548,0.157329592,0.528248065,-0.450790873,-2.635712574,-1.954222996,-2.397467843,1.496252918,1.771274548,1.520755738,1.27501236,0.550653573,0.369773646,0.291688212,0.079870078,0,-0.026937841,5.236885214,1.437556155,-12.68155633,-8.951107179,-7.971366014,-8.135020205,-0.424273763,-4.845451399,-1.686521215,-6.438143983,6.733138133,3.208830702,-11.16080059,-7.676094819,-7.420712441,-7.76524656,-0.132585551,-4.765581321,-1.686521215,-6.465081824
50,2,3,26,35,Michigan,Clare County,30926,30924,31005,31002,30796,30598,30727,30611,30382,30553,30684,30884,30771,81,-3,-206,-198,129,-116,-229,171,131,200,-113,91,325,314,327,315,341,331,324,338,325,301,72,405,406,394,366,442,431,474,432,414,437,19,-80,-92,-67,-51,-101,-100,-150,-94,-89,-136,0,4,3,5,3,7,5,7,1,1,0,60,75,-111,-132,177,-18,-133,315,224,289,23,60,79,-108,-127,180,-11,-128,322,225,290,23,2,-2,-6,-4,0,-4,-1,-1,0,-1,0,391,391,391,477,462,445,407,391,391,391,391,391,10.48268744,10.16214117,10.65250676,10.27313494,11.11871923,10.85370452,10.63428243,11.03907768,10.55743243,9.764009407,13.06304127,13.13958381,12.83513047,11.9364044,14.41194692,14.13276933,15.55756134,14.10911704,13.4485447,14.17565485,-2.580353831,-2.977442636,-2.182623709,-1.663269466,-3.293227689,-3.279064811,-4.923278904,-3.070039355,-2.891112266,-4.411645446,0.129017692,0.097090521,0.162882366,0.09783938,0.228243503,0.163953241,0.229753016,0.032659993,0.032484408,0,2.419081717,-3.592349267,-4.300094472,5.772523441,-0.586911865,-4.361156198,10.3388857,7.315838464,9.387993763,0.746087098,2.548099408,-3.495258746,-4.137212105,5.870362821,-0.358668362,-4.197202958,10.56863871,7.348498457,9.420478171,0.746087098
50,2,3,26,37,Michigan,Clinton County,75382,75362,75400,75902,76171,76821,76973,77037,77639,78550,79229,79615,79753,38,502,269,650,152,64,602,911,679,386,138,196,804,749,801,816,807,812,829,794,825,819,152,566,542,572,666,611,603,655,615,623,634,44,238,207,229,150,196,209,174,179,202,185,21,92,120,101,86,92,103,87,51,23,25,-23,175,-60,330,-73,-223,294,654,455,161,-75,-2,267,60,431,13,-131,397,741,506,184,-50,-4,-3,2,-10,-11,-1,-4,-4,-6,0,3,680,680,680,680,679,680,680,653,630,629,653,628,10.62775112,9.85053231,10.47113575,10.61159733,10.47983897,10.49936642,10.61534423,10.06471077,10.38755005,10.27809849,7.481725291,7.128155557,7.477515164,8.660936057,7.934549705,7.796943288,8.387274392,7.795714259,7.844174158,7.95642789,3.146025829,2.722376753,2.993620582,1.950661274,2.545289267,2.70242313,2.228069839,2.268996508,2.543375891,2.321670599,1.216110825,1.578189422,1.320330475,1.118379131,1.194727615,1.331816184,1.114034919,0.646473865,0.289592304,0.31373927,2.313254286,-0.789094711,4.313951056,-0.94932182,-2.89591585,3.801494737,8.374469393,5.767560956,2.027146131,-0.94121781,3.529365111,0.789094711,5.634281531,0.16905731,-1.701188235,5.133310921,9.488504312,6.414034821,2.316738435,-0.62747854
50,2,3,26,39,Michigan,Crawford County,14074,14081,14054,14040,13952,13878,13740,13854,13754,13894,13881,14012,13981,-27,-14,-88,-74,-138,114,-100,140,-13,131,-31,34,132,109,101,126,136,114,124,124,111,104,46,175,153,162,174,173,172,195,192,175,187,-12,-43,-44,-61,-48,-37,-58,-71,-68,-64,-83,1,2,8,9,8,9,3,2,2,1,1,-14,27,-49,-19,-97,142,-45,209,54,194,51,-13,29,-41,-10,-89,151,-42,211,56,195,52,-2,0,-3,-3,-1,0,0,0,-1,0,0,197,197,197,197,197,197,197,197,197,197,197,197,9.397024276,7.787939411,7.258354294,9.124484032,9.857215337,8.258475804,8.969907407,8.928892889,7.958986126,7.430429036,12.45817612,10.93169477,11.64211283,12.60047795,12.53895774,12.46015648,14.10590278,13.82538254,12.5479511,13.36048298,-3.061151847,-3.143755359,-4.383758534,-3.475993917,-2.681742408,-4.201680672,-5.13599537,-4.896489649,-4.588964973,-5.930053942,0.142379156,0.571591883,0.646784046,0.57933232,0.652315721,0.217328311,0.144675926,0.144014401,0.071702578,0.071446433,1.922118602,-3.501000286,-1.365432986,-7.024404374,10.29209248,-3.25992466,15.11863426,3.888388839,13.91030008,3.643768085,2.064497758,-2.929408402,-0.71864894,-6.445072054,10.94440821,-3.042596349,15.26331019,4.03240324,13.98200265,3.715214518
50,2,3,26,41,Michigan,Delta County,37069,37069,37049,36946,36840,36806,36592,36431,36217,35911,35887,35744,35612,-20,-103,-106,-34,-214,-161,-214,-306,-24,-143,-132,82,371,360,388,373,375,351,361,348,314,329,115,445,425,414,405,440,435,483,453,465,460,-33,-74,-65,-26,-32,-65,-84,-122,-105,-151,-131,1,0,3,6,7,-1,4,2,-1,0,2,18,-28,-38,-10,-190,-93,-131,-184,83,10,-4,19,-28,-35,-4,-183,-94,-127,-182,82,10,-2,-6,-1,-6,-4,1,-2,-3,-2,-1,-2,1,623,623,623,623,623,623,623,623,623,623,633,633,10.02770458,9.757948662,10.5368927,10.16376468,10.27073662,9.663032706,10.00998225,9.693863339,8.767153886,9.221368911,12.02783972,11.5198005,11.24297314,11.03572304,12.05099763,11.97555335,13.39285714,12.6187359,12.9832056,12.89309939,-2.000135144,-1.761851842,-0.706080439,-0.871958364,-1.780261014,-2.312520648,-3.382874889,-2.924872559,-4.216051709,-3.671730478,0,0.081316239,0.16294164,0.190740892,-0.027388631,0.110120031,0.055456965,-0.027855929,0,0.056056954,-0.756807892,-1.030005692,-0.2715694,-5.177252786,-2.547142681,-3.60643101,-5.102040816,2.312042118,0.279208723,-0.112113908,-0.756807892,-0.948689453,-0.10862776,-4.986511894,-2.574531312,-3.496310979,-5.046583851,2.284186189,0.279208723,-0.056056954
50,2,3,26,43,Michigan,Dickinson County,26168,26168,26156,26069,26176,26024,25910,25675,25531,25453,25431,25336,25112,-12,-87,107,-152,-114,-235,-144,-78,-22,-95,-224,56,220,263,254,254,217,270,288,236,236,255,44,334,293,318,288,331,316,325,288,298,334,12,-114,-30,-64,-34,-114,-46,-37,-52,-62,-79,3,-1,-1,4,3,7,12,10,7,3,1,-25,28,141,-90,-82,-126,-111,-49,24,-36,-145,-22,27,140,-86,-79,-119,-99,-39,31,-33,-144,-2,0,-3,-2,-1,-2,1,-2,-1,0,-1,453,453,436,433,433,437,438,436,434,438,433,433,8.425083772,10.06794909,9.731800766,9.781645935,8.41329844,10.54563918,11.29766201,9.276000314,9.297378218,10.1094196,12.790809,11.21638434,12.18390805,11.09100012,12.83318794,12.34230364,12.74909776,11.31986479,11.73990978,13.24135744,-4.365725227,-1.148435257,-2.45210728,-1.30935418,-4.419889503,-1.796664453,-1.451435745,-2.043864476,-2.442531566,-3.131937837,-0.038295835,-0.038281175,0.153256705,0.115531251,0.271396724,0.468695075,0.392279931,0.275135603,0.118187011,0.039644783,1.072283389,5.397645708,-3.448275862,-3.1578542,-4.885141029,-4.335429442,-1.922171662,0.943322066,-1.418244135,-5.748493498,1.033987554,5.359364533,-3.295019157,-3.042322948,-4.613744306,-3.866734367,-1.529891731,1.218457668,-1.300057124,-5.708848716
50,2,3,26,45,Michigan,Eaton County,107759,107759,107745,107927,108013,108288,108668,108701,109220,109479,109684,110119,110148,-14,182,86,275,380,33,519,259,205,435,29,283,1194,1130,1180,1193,1181,1182,1161,1122,1100,1090,242,952,915,1030,956,997,986,1041,1053,1080,1079,41,242,215,150,237,184,196,120,69,20,11,50,225,203,141,152,168,194,159,103,44,52,-99,-283,-325,-2,18,-313,137,-14,38,373,-38,-49,-58,-122,139,170,-145,331,145,141,417,14,-6,-2,-7,-14,-27,-6,-8,-6,-5,-2,4,1559,1559,1559,1546,1615,1642,1618,1631,1698,1768,1711,1811,11.07236915,10.46587015,10.91072163,10.99762164,10.86631488,10.84796784,10.6173325,10.23895457,10.00896257,9.897079454,8.828220631,8.474576271,9.523765494,8.812846845,9.173341185,9.049150839,9.51993379,9.609286239,9.826981433,9.79720067,2.244148522,1.991293878,1.38695614,2.184774793,1.692973699,1.798817003,1.097398708,0.629668329,0.181981138,0.099878784,2.086501725,1.880151894,1.303738771,1.401205774,1.545758595,1.780461727,1.454053288,0.93993968,0.400358503,0.472154249,-2.624355503,-3.010095397,-0.018492749,0.165932263,-2.879895477,1.257336374,-0.128029849,0.346773862,3.393948217,-0.345035797,-0.537853778,-1.129943503,1.285246023,1.567138037,-1.334136882,3.037798101,1.326023439,1.286713542,3.79430672,0.127118452
50,2,3,26,47,Michigan,Emmet County,32694,32696,32655,32749,32813,32955,32980,32931,32910,33102,33168,33337,33342,-41,94,64,142,25,-49,-21,192,66,169,5,64,336,312,293,299,290,322,281,269,279,279,97,308,344,307,391,371,363,382,382,318,341,-33,28,-32,-14,-92,-81,-41,-101,-113,-39,-62,2,20,20,15,13,16,19,18,12,3,5,-7,47,83,146,110,19,3,276,170,204,61,-5,67,103,161,123,35,22,294,182,207,66,-3,-1,-7,-5,-6,-3,-2,-1,-3,1,1,505,505,505,505,505,505,505,505,505,505,505,505,10.27460094,9.517708429,8.910108259,9.069538182,8.799745111,9.781139412,8.513603587,8.118303908,8.390346591,8.368451836,9.418384197,10.49388365,9.335847221,11.86016531,11.25760495,11.026564,11.57365328,11.52859514,9.563190738,10.2281078,0.856216745,-0.976175223,-0.425738961,-2.790627133,-2.457859841,-1.245424583,-3.060049688,-3.410291233,-1.172844147,-1.859655964,0.611583389,0.610109515,0.456148887,0.394327747,0.485503179,0.577147978,0.54535539,0.362154821,0.090218781,0.149972255,1.437220965,2.531954486,4.439849167,3.336619398,0.576535025,0.091128628,8.362115979,5.130526634,6.134877077,1.829661513,2.048804355,3.142064001,4.895998054,3.730947145,1.062038203,0.668276606,8.907471369,5.492681455,6.225095858,1.979633768
50,2,3,26,49,Michigan,Genesee County,425790,425790,424959,422062,418243,415713,412950,410574,409054,407673,406626,405702,404794,-831,-2897,-3819,-2530,-2763,-2376,-1520,-1381,-1047,-924,-908,1316,5217,4966,4914,5031,4818,4753,4779,4660,4630,4486,1101,4138,4199,4227,4438,4693,4438,4659,4765,4640,4916,215,1079,767,687,593,125,315,120,-105,-10,-430,73,268,227,203,237,213,328,239,146,64,79,-1161,-4263,-4920,-3460,-3630,-2709,-2157,-1735,-1083,-988,-573,-1088,-3995,-4693,-3257,-3393,-2496,-1829,-1496,-937,-924,-494,42,19,107,40,37,-5,-6,-5,-5,10,16,5973,5973,5971,5939,5904,5867,5882,5814,5788,5759,5675,5677,12.31846672,11.81951791,11.7847944,12.14245115,11.70093404,11.59794443,11.7028089,11.44542729,11.39933623,11.06976469,9.770714067,9.993990277,10.13722547,10.71123002,11.39736061,10.82930305,11.40895305,11.70331782,11.42395683,12.13084334,2.547752653,1.825527636,1.647568937,1.431221136,0.303573424,0.768641384,0.293855842,-0.257890529,-0.024620597,-1.061078648,0.632806034,0.540280017,0.486836236,0.572005749,0.517289114,0.800363092,0.585262885,0.358590641,0.157571818,0.194942356,-10.06586614,-11.71003386,-8.297799884,-8.761100713,-6.579043234,-5.263363379,-4.248665711,-2.659956601,-2.432514945,-1.413948989,-9.433060101,-11.16975384,-7.810963648,-8.189094964,-6.06175412,-4.463000288,-3.663402826,-2.30136596,-2.274943126,-1.219006633
50,2,3,26,51,Michigan,Gladwin County,25692,25696,25734,25873,25543,25562,25498,25227,25146,25236,25326,25430,25424,38,139,-330,19,-64,-271,-81,90,90,104,-6,64,245,207,244,253,296,268,239,271,234,263,54,331,336,342,323,346,363,337,398,389,410,10,-86,-129,-98,-70,-50,-95,-98,-127,-155,-147,2,11,12,0,2,2,-1,-1,-1,-1,-1,29,214,-211,118,8,-223,17,189,217,261,143,31,225,-199,118,10,-221,16,188,216,260,142,-3,0,-2,-1,-4,0,-2,0,1,-1,-1,289,289,289,289,289,289,289,289,289,289,289,289,9.494835972,8.051968259,9.548967811,9.90990991,11.67077378,10.64062097,9.487515383,10.71951268,9.220584759,10.34333582,12.82771717,13.06986152,13.38420898,12.65178222,13.64218827,14.41248288,13.37779366,15.74304814,15.32823706,16.12459197,-3.332881198,-5.017893263,-3.83524117,-2.741872307,-1.97141449,-3.77186191,-3.890278274,-5.023535461,-6.107652297,-5.781256145,0.426298758,0.466780769,0,0.078339209,0.07885658,-0.03970381,-0.039696717,-0.039555397,-0.039404208,-0.039328273,8.293448563,-8.207561848,4.61794345,0.313356835,-8.792508625,0.674964763,7.502679528,8.583521222,10.28449838,5.623943053,8.719747321,-7.74078108,4.61794345,0.391696044,-8.713652045,0.635260953,7.462982811,8.543965824,10.24509418,5.58461478
50,2,3,26,53,Michigan,Gogebic County,16427,16424,16397,16113,16037,15905,15756,15537,15331,15337,15095,13971,13842,-27,-284,-76,-132,-149,-219,-206,6,-242,-1124,-129,31,140,123,115,117,129,118,132,118,127,128,38,242,230,221,202,191,216,197,195,188,219,-7,-102,-107,-106,-85,-62,-98,-65,-77,-61,-91,3,0,7,6,5,2,3,2,1,4,2,-22,-183,26,-30,-68,-159,-110,69,-166,-1068,-39,-19,-183,33,-24,-63,-157,-107,71,-165,-1064,-37,-1,1,-2,-2,-1,0,-1,0,0,1,-1,1549,1523,1443,1549,1549,1549,1537,1469,1480,1314,372,372,8.612734543,7.651632971,7.200550999,7.390796248,8.244655354,7.64545808,8.608321377,7.754994742,8.73873254,9.204328911,14.88772685,14.30793157,13.83758062,12.76017814,12.20720289,13.99507581,12.84726751,12.81545741,12.93607652,15.7480315,-6.27499231,-6.6562986,-6.637029616,-5.369381889,-3.962547535,-6.349617727,-4.238946133,-5.060462671,-4.197343976,-6.543702585,0,0.435458787,0.375680922,0.315845994,0.127824114,0.194376053,0.130429112,0.065720294,0.275235671,0.143817639,-11.25807444,1.617418352,-1.878404608,-4.295505512,-10.16201706,-7.127121939,4.499804356,-10.90956887,-73.48792403,-2.804443965,-11.25807444,2.052877138,-1.502723687,-3.979659518,-10.03419295,-6.932745886,4.630233468,-10.84384858,-73.21268836,-2.660626326
50,2,3,26,55,Michigan,Grand Traverse County,86986,86988,86975,88362,89238,90149,90908,91610,92076,91914,92587,93032,93592,-13,1387,876,911,759,702,466,-162,673,445,560,233,873,926,916,990,934,944,920,870,849,870,190,768,776,818,811,859,857,890,932,895,953,43,105,150,98,179,75,87,30,-62,-46,-83,4,11,51,22,31,26,62,34,25,21,17,-49,1264,670,787,553,603,321,-226,711,470,629,-45,1275,721,809,584,629,383,-192,736,491,646,-11,7,5,4,-4,-2,-4,0,-1,0,-3,2642,2642,2645,2654,2665,2669,2694,2415,1362,1455,1484,1490,9.957966659,10.42792793,10.21255721,10.93578265,10.234607,10.2784099,10.00054351,9.430843193,9.147770433,9.323559671,8.760273074,8.738738739,9.119947376,8.95850478,9.412770247,9.331141187,9.674438828,10.10292627,9.643409349,10.2130487,1.197693584,1.689189189,1.092609832,1.977277874,0.82183675,0.947268709,0.32610468,-0.672083078,-0.495638916,-0.889489026,0.125472661,0.574324324,0.245279758,0.342433598,0.284903407,0.675065057,0.369585304,0.271001241,0.22626994,0.182184499,14.41794944,7.545045045,8.774325899,6.108573543,6.607567473,3.49509489,-2.456655253,7.707275299,5.064136753,6.740826475,14.5434221,8.119369369,9.019605657,6.451007141,6.89247088,4.170159947,-2.087069949,7.978276541,5.290406693,6.923010974
50,2,3,26,57,Michigan,Gratiot County,42476,42478,42431,42121,41975,41937,41468,41333,40937,40978,40582,40681,40283,-47,-310,-146,-38,-469,-135,-396,41,-396,99,-398,111,439,432,404,376,421,370,385,406,406,384,122,422,397,467,411,465,451,473,453,467,460,-11,17,35,-63,-35,-44,-81,-88,-47,-61,-76,5,22,19,16,9,10,14,8,4,5,3,-38,-350,-196,11,-454,-99,-331,122,-354,153,-326,-33,-328,-177,27,-445,-89,-317,130,-350,158,-323,-3,1,-4,-2,11,-2,2,-1,1,2,1,5560,5560,5490,5553,5633,5412,5435,5251,5545,5420,5568,5421,10.3841423,10.2739726,9.629135285,9.016246028,10.16895931,8.994773307,9.399987792,9.955860716,9.992247394,9.485697347,9.982022897,9.441590563,11.13070836,9.855524249,11.23174841,10.96389936,11.54855643,11.10838646,11.49354565,11.36307495,0.402119406,0.83238204,-1.501573077,-0.839278221,-1.062789097,-1.969126048,-2.148568638,-1.152525748,-1.501298254,-1.8773776,0.520389819,0.451864536,0.381351893,0.2158144,0.241542977,0.340342774,0.195324422,0.098087298,0.123057234,0.074107011,-8.278928943,-4.661339422,0.262179426,-10.88663749,-2.391275468,-8.04667558,2.97869743,-8.680725846,3.765551358,-8.05296181,-7.758539124,-4.209474886,0.643531319,-10.67082309,-2.149732491,-7.706332807,3.174021852,-8.582638548,3.888608592,-7.9788548
50,2,3,26,59,Michigan,Hillsdale County,46688,46691,46646,46602,46270,46138,45937,45894,45789,45831,45709,45548,45658,-45,-44,-332,-132,-201,-43,-105,42,-122,-161,110,139,568,494,544,580,543,541,552,508,477,502,115,478,447,469,445,492,485,517,493,490,521,24,90,47,75,135,51,56,35,15,-13,-19,0,-1,7,4,5,9,10,5,0,9,7,-69,-131,-388,-208,-340,-99,-170,6,-137,-157,121,-69,-132,-381,-204,-335,-90,-160,11,-137,-148,128,0,-2,2,-3,-1,-4,-1,-4,0,0,1,1641,1641,1641,1647,1651,1652,1654,1653,1617,1578,1563,1681,12.18256692,10.63829787,11.77387239,12.5984252,11.82607181,11.80153355,12.04977079,11.09897313,10.45399257,11.00804772,10.25223061,9.626152123,10.15063631,9.666033125,10.71533578,10.57993303,11.28574547,10.77124754,10.73890222,11.42468697,1.930336308,1.012145749,1.623236084,2.932392072,1.110736026,1.221600515,0.764025322,0.327725584,-0.284909651,-0.416639256,-0.021448181,0.150745112,0.086572591,0.108607114,0.19601224,0.218142949,0.109146475,0,0.197245143,0.153498673,-2.809711736,-8.355586183,-4.501774738,-7.385283736,-2.156134639,-3.708430134,0.13097577,-2.993227005,-3.440831936,2.653334211,-2.831159918,-8.204841072,-4.415202147,-7.276676622,-1.960122399,-3.490287185,0.240122244,-2.993227005,-3.243586793,2.806832884
50,2,3,26,61,Michigan,Houghton County,36628,36624,36729,36780,36752,36691,36487,36248,36354,36270,35993,35709,35126,105,51,-28,-61,-204,-239,106,-84,-277,-284,-583,108,403,375,377,365,362,385,352,356,349,372,64,362,348,368,343,354,369,365,378,320,372,44,41,27,9,22,8,16,-13,-22,29,0,42,193,204,194,173,115,156,138,88,41,44,22,-181,-264,-269,-410,-366,-65,-210,-344,-355,-623,64,12,-60,-75,-237,-251,91,-72,-256,-314,-579,-3,-2,5,5,11,4,-1,1,1,1,-4,2715,2715,2715,2856,2965,3005,3076,3116,3069,3048,2878,2768,10.96464379,10.19964097,10.26646515,9.97567575,9.953942394,10.60576844,9.693765147,9.85289844,9.734735433,10.50328228,9.84913412,9.465266823,10.02137712,9.374402143,9.733965766,10.16500923,10.05177352,10.46178542,8.925831915,10.50328228,1.115509666,0.73437415,0.245088027,0.601273607,0.219976628,0.440759208,-0.358008372,-0.608886982,0.808903517,0,5.251057694,5.548604689,5.283008592,4.728196999,3.16216402,4.297402275,3.800396563,2.435547929,1.143622214,1.24232371,-4.92456706,-7.180547245,-7.32540882,-11.20555358,-10.06393071,-1.790584281,-5.783212161,-9.520778268,-9.902094781,-17.59017435,0.326490634,-1.631942556,-2.042400229,-6.477356583,-6.901766687,2.506817994,-1.982815598,-7.085230339,-8.758472567,-16.34785064
50,2,3,26,63,Michigan,Huron County,33118,33118,33084,32765,32449,32251,32034,31761,31471,31304,31193,30904,30653,-34,-319,-316,-198,-217,-273,-290,-167,-111,-289,-251,93,316,267,297,288,299,306,334,289,265,247,85,415,453,426,441,488,440,465,470,471,483,8,-99,-186,-129,-153,-189,-134,-131,-181,-206,-236,0,17,18,17,11,12,14,17,15,2,4,-38,-238,-145,-82,-72,-93,-170,-51,59,-86,-19,-38,-221,-127,-65,-61,-81,-156,-34,74,-84,-15,-4,1,-3,-4,-3,-3,0,-2,-4,1,0,524,524,524,524,524,524,524,524,524,524,524,524,9.597715987,8.188425798,9.180834621,8.960099557,9.373775374,9.678643725,10.64117881,9.248443925,8.535033899,8.025082444,12.60459536,13.89272242,13.16846986,13.72015245,15.29900462,13.91700405,14.81481482,15.04072196,15.16981497,15.69277255,-3.006879376,-5.704296623,-3.98763524,-4.760052889,-5.92522925,-4.238360324,-4.173636002,-5.792278029,-6.634781068,-7.667690108,0.516332822,0.552028706,0.525502318,0.342226025,0.376205032,0.442813765,0.541616886,0.480023041,0.06441535,0.129960849,-7.228659509,-4.446897905,-2.534775889,-2.240024889,-2.915588996,-5.377024291,-1.624850657,1.888090628,-2.769860058,-0.617314034,-6.712326687,-3.8948692,-2.00927357,-1.897798864,-2.539383964,-4.934210526,-1.083233771,2.36811367,-2.705444707,-0.487353185
50,2,3,26,65,Michigan,Ingham County,280895,280895,281122,282828,283592,284226,285760,287255,289633,291678,291267,291426,290609,227,1706,764,634,1534,1495,2378,2045,-411,159,-817,824,3284,3265,3248,3314,3340,3251,3244,3190,3062,3014,374,2006,1930,2062,2094,2207,2107,2087,2132,2230,2426,450,1278,1335,1186,1220,1133,1144,1157,1058,832,588,442,2153,2077,2063,2077,1946,2109,1751,1173,747,615,-690,-1731,-2698,-2657,-1766,-1578,-868,-856,-2658,-1429,-2031,-248,422,-621,-594,311,368,1241,895,-1485,-682,-1416,25,6,50,42,3,-6,-7,-7,16,9,11,18478,18477,18479,18522,18240,18074,18164,18476,18396,17194,17544,17368,11.64642256,11.52854772,11.44028544,11.62835578,11.65763549,11.2708186,11.16097924,10.94442872,10.5098225,10.35676549,7.11410586,6.814731118,7.262890574,7.347548887,7.703114229,7.304710793,7.180321721,7.314583709,7.654116319,8.336268438,4.532316695,4.713816603,4.17739487,4.280806897,3.95452126,3.966107806,3.980657514,3.629845011,2.855706178,2.020497049,7.635428673,7.333780587,7.26641283,7.287898299,6.792143312,7.311644548,6.024314008,4.024393382,2.56395735,2.113274975,-6.138842096,-9.52649977,-9.35863252,-6.196643426,-5.507709222,-3.009249629,-2.94506727,-9.119213648,-4.904812654,-6.978961746,1.496586577,-2.192719184,-2.09221969,1.091254873,1.28443409,4.302394919,3.079246737,-5.094820266,-2.340855305,-4.865686771
